Typ,Model auta,Cena (Kč),Nájezd (km),Rok výroby,Palivo,Objem motoru,Typ motoru,Hybrid typ,Výkon (kW),Převodovka,Dvouspojková převodovka,Filtr pevných částic,Kola,Náhon 4x4,Karoserie,Výbava,Záruka,Tepelné čerpadlo,Spárováno,Skóre shody,Extra,Stav,Země,Zdroj,Odkaz na auto
Elektrické,VW e-up!,384459,66550,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Hof / Baterie 32 kWh / up e-up! Style Plus KAMERA LED 8-FACH SHZ Klimaa,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-kamera-led-8-fach-shz-klimaa-hof/459573374.html
Elektrické,VW e-up!,386878,60636,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Hof / Baterie 32 kWh / up e-up! Style Plus Kamera PDC SHZ Klimaautom,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-kamera-pdc-shz-klimaautom-hof/459658287.html
Elektrické,VW e-up!,447124,18930,2023,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Hof / Baterie 32 kWh / up e-up! Style Plus KAMERA SHZ LED 8-FACH CCS Kl,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-kamera-shz-led-8-fach-ccs-kl-hof/458603586.html
Elektrické,VW up!,372361,42450,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Pettendorf / e-up! Style Plus Metallic // 8 Fach,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-metallic-8-fach-pettendorf/459759183.html
Elektrické,VW e-up!,377224,15571,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Bremerhaven / up! e-up! Style Plus PDC TEMP KAMERA SITZHZG DAB,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-pdc-temp-kamera-sitzhzg-dab-bremerhaven/459680765.html
Elektrické,VW e-up!,350586,48870,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Brand-Erbisdorf / up e-up! Style Plus RFK PDC SITZHZG GRA ALU FAP,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-style-plus-rfk-pdc-sitzhzg-gra-alu-fap-brand-erbisdorf/459721417.html
Elektrické,VW up!,381555,56750,2022,Elektro,,,,61,,,,,Ne,Sedan/limuzína,,,,,,"Nürnberg / Baterie 36 kWh / e-up! StylePlus R-Kamera Sitzheizung PDC 15""",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-styleplus-r-kamera-sitzheizung-pdc-15-n%C3%BCrnberg/455920194.html
Elektrické,VW up!,423171,30800,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Holzheim / Baterie 38 kWh / e-up! Top Kleinwagen,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-top-kleinwagen-holzheim/425512991.html
Elektrické,VW up!,394137,19900,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Wehrheim / e-up! United 5Jahres-Gar. GRA RFK CCS- Laded,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-united-5jahres-gar-gra-rfk-ccs-laded-wehrheim/355164966.html
Elektrické,VW e-up!,313567,93990,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Lüneburg / Baterie 32 kWh / up e-up! United Alu Kamera Sitzh. Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-united-alu-kamera-sitzh-bluetooth-l%C3%BCneburg/456346300.html
Elektrické,VW up!,345747,28578,2021,Elektro,,,,61,,,,,Ne,Sedan/limuzína,,,,,,Sigmaringen / Baterie 32 kWh / e-up! United *RFK*GRA* PDC Kam. AUT LM SHZ,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-united-rfk-gra-pdc-kam-aut-lm-shz-sigmaringen/458723037.html
Elektrické,VW up!,338488,40000,2021,Elektro,,,,61,,,,,Ne,Sedan/limuzína,,,,,,Selb / e-up! United,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-united-selb/455360289.html
Elektrické,VW up!,287920,49998,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Werther / Baterie 32 kWh / e-up! United,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-united-werther/456129838.html
Elektrické,VW e-up!,603665,9953,2024,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Gornau / Baterie 32 kWh / up e-up! up! Edition Klimaautom DAB SHZ Rückfahr,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-up-edition-klimaautom-dab-shz-r%C3%BCckfahr-gornau/459731235.html
Elektrické,VW up!,447366,25500,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Varel / Baterie 32 kWh / e-up!,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-varel/453410292.html
Elektrické,VW up!,402847,17460,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Wiesbaden / e-up!,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-e-up-wiesbaden/444737184.html
Elektrické,VW up!,267355,93235,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Korntal-Münchingen / Baterie 32 kWh / electric drive 61 kW e-up! Aut. *KLIMA*SHZ*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-electric-drive-61-kw-e-up-aut-klima-shz-korntal-m%C3%BCnchingen/459144958.html
Elektrické,VW up!,395588,23282,2022,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Laatzen / Baterie 32 kWh / electric drive 61 kW Style Plus Aut.*SHZ*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-electric-drive-61-kw-style-plus-aut-shz-laatzen/459190249.html
Elektrické,VW up!,384217,29000,2021,Elektro,,,,61,,,,,Ne,Sedan/limuzína,,,,,,Todtnau / Baterie 32 kWh / up e-up! +CCS+Klimaaut+Bluetooth+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-up-e-up-ccs-klimaaut-bluetooth-todtnau/389379276.html
Elektrické,VW up!,386878,26890,2021,Elektro,,,,61,,,,,Ne,Sedan/limuzína,,,,,,Todtnau / Baterie 32 kWh / up e-up!,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-up-up-e-up-todtnau/457985393.html
Elektrické,VW e-up!,338415,25558,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Nettetal / VW e-up,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-vw-e-up-nettetal/459578639.html
Elektrické,VW e-up!,302438,58016,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Hörstel / UNITED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-vw-e-up-united-h%C3%B6rstel/458237367.html
Elektrické,VW e-up!,326632,30000,2021,Elektro,,,,61,,,,,Ne,Hatchback,,,,,,Dallgow-Döberitz / Baterie 37 kWh / VOLLAUSSTATTUNG Unfallfrei Blau CCS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volkswagen-vw-e-up-vollausstattung-unfallfrei-blau-ccs-dallgow-d%C3%B6beritz/459246502.html
Elektrické,Volvo C40,713511,49250,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Deggendorf/Fischerdorf / Baterie 69 kWh / Core Electric WiPa*Pano*LED*StHzg*RFK*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-electric-wipa-pano-led-sthzg-rfk-deggendorf-fischerdorf/435942267.html
Elektrické,Volvo C40,662937,72330,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,"Fulda / Core Recharge,Navi,LED,SH,Kamera,Panorama",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-navi-led-sh-kamera-panorama-fulda/459765752.html
Elektrické,Volvo C40,689316,33179,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Esslingen am Neckar / Core Recharge Pure Electric 2WD Allwet. Pano,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-allwet-pano-esslingen-am-neckar/457026879.html
Elektrické,Volvo C40,640926,30990,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kolbermoor / Core Recharge Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-bluetooth-kolbermoor/444125687.html
Elektrické,Volvo C40,662701,28778,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Engelskirchen / Baterie 69 kWh / Core Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-engelskirchen/455292360.html
Elektrické,Volvo C40,674799,25814,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Engelskirchen / Baterie 69 kWh / Core Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-engelskirchen/458063577.html
Elektrické,Volvo C40,698994,27191,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Engelskirchen / Baterie 69 kWh / Core Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-engelskirchen/458293673.html
Elektrické,Volvo C40,686896,56168,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Engelskirchen / Baterie 69 kWh / Core Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-engelskirchen/459197213.html
Elektrické,Volvo C40,674557,67500,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Salzatal OT Bennstedt / Core Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-salzatal-ot-bennstedt/456440053.html
Elektrické,Volvo C40,711091,39732,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Engelskirchen / Baterie 69 kWh / Core Recharge Pure Electric 2WD SHZ LED PANO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-shz-led-pano-engelskirchen/455286214.html
Elektrické,Volvo C40,646006,55000,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Lahnstein / Baterie 69 kWh / Core Recharge Pure Electric 2WD+STANDH.+LED+,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-standh-led-lahnstein/451314159.html
Elektrické,Volvo C40,700445,30755,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Glinde / Core Recharge Pure Electric 2WD STANDHZ PANO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-2wd-standhz-pano-glinde/452488258.html
Elektrické,Volvo C40,701171,51248,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,Wuppertal / Baterie 78 kWh / Core Recharge Pure Electric AWD StandHZG Dig,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-core-recharge-pure-electric-awd-standhzg-dig-wuppertal/445364531.html
Elektrické,Volvo C40,677436,58137,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,"Siegburg / Baterie 78 kWh / FWD Pure Electric Pano,Kamera,Sitz+Lenkheiz.",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-fwd-pure-electric-pano-kamera-sitz-lenkheiz-siegburg/455277999.html
Elektrické,Volvo C40,698994,41922,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Braunschweig / +GT+Elektrisch+SingleMotor+Lenkradhg+PilotASS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-gt-elektrisch-singlemotor-lenkradhg-pilotass-braunschweig/425160484.html
Elektrické,Volvo EC40,698994,41922,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Braunschweig / C40+GT+Elektrisch+SingleMotor+Lenkradhg+PilotASS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-gt-elektrisch-singlemotor-lenkradhg-pilotass-braunschweig/442545024.html
Elektrické,Volvo C40,626650,71540,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Mainz-Kastel / Baterie 69 kWh / Plus Pure Electric 2WD StandHZG Panorama Dig,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-pure-electric-2wd-standhzg-panorama-dig-mainz-kastel/455641382.html
Elektrické,Volvo C40,676008,77400,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Celle / Plus Pure Electric/Navi/AHK/Pano/StHz/GJR,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-pure-electric-navi-ahk-pano-sthz-gjr-celle/459092478.html
Elektrické,Volvo C40,742303,47500,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Deggendorf/Fischerdorf / Baterie 69 kWh / Plus Pure Electric WiPa*Pano*SHZ*StHzg*RFK*,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-pure-electric-wipa-pano-shz-sthzg-rfk-deggendorf-fischerdorf/449163950.html
Elektrické,Volvo C40,701413,23290,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kolbermoor / Plus Recharge Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-bluetooth-kolbermoor/447432395.html
Elektrické,Volvo C40,749803,45590,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kolbermoor / Plus Recharge Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-bluetooth-kolbermoor/449286940.html
Elektrické,Volvo C40,675040,58790,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Traunstein / Plus Recharge Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-bluetooth-traunstein/450896107.html
Elektrické,Volvo C40,737464,39273,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Jork-Königreich / Baterie 69 kWh / Plus Recharge Pure Electric 2WD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-jork-k%C3%B6nigreich/454615183.html
Elektrické,Volvo C40,724640,42123,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Glinde / Plus Recharge Pure Electric 2WD STANDHZ PANO,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-standhz-pano-glinde/448894886.html
Elektrické,Volvo C40,720769,50650,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Aachen / Baterie 69 kWh / Plus Recharge Pure Electric 2WD StandHZG AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-standhzg-ahk-aachen/457792901.html
Elektrické,Volvo C40,749803,3250,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Coesfeld / Baterie 69 kWh / Plus Recharge Pure Electric 2WD StandHZG,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-standhzg-coesfeld/459642479.html
Elektrické,Volvo C40,737706,44850,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Neutraubling / Baterie 69 kWh / Plus Recharge Pure Electric 2WD StandHZG Dig,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-standhzg-dig-neutraubling/451994480.html
Elektrické,Volvo C40,740125,31750,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Fulda / Plus Recharge Pure Electric 2WD /Winter-Pak,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-2wd-winter-pak-fulda/455306631.html
Elektrické,Volvo C40,689558,40000,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Amberg / Plus Recharge Pure Electric*ACC*BLIS,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-acc-blis-amberg/455326856.html
Elektrické,Volvo C40,713511,51400,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Deggendorf/Fischerdorf / Baterie 69 kWh / Plus Recharge Pure Electric ACC*LED*Navi*DAB,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-acc-led-navi-dab-deggendorf-fischerdorf/447465149.html
Elektrické,Volvo C40,725608,37790,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,Kolbermoor / Plus Recharge Pure Electric AWD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-awd-bluetooth-kolbermoor/443139057.html
Elektrické,Volvo C40,725608,55990,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,Kolbermoor / Plus Recharge Pure Electric AWD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-awd-bluetooth-kolbermoor/444263929.html
Elektrické,Volvo C40,677218,71880,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,München / Plus Recharge Pure Electric AWD,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-awd-m%C3%BCnchen/445617551.html
Elektrické,Volvo C40,643345,67477,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Gütersloh / Baterie 69 kWh / Plus Recharge Pure Electric BLIS/360°/SZH/WP,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-blis-360-szh-wp-g%C3%BCtersloh/450114189.html
Elektrické,Volvo C40,672379,44425,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Krefeld / Baterie 69 kWh / Plus Recharge Pure Electric Pano ACC AUT LED,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-pano-acc-aut-led-krefeld/449125899.html
Elektrické,Volvo C40,721979,27050,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Bad Vilbel / Baterie 69 kWh / Plus Recharge Pure Electric Pano ACC Wärmepu,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-pano-acc-w%C3%A4rmepu-bad-vilbel/458582039.html
Elektrické,Volvo C40,747626,46900,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kleinostheim / Baterie 69 kWh / Plus Recharge Pure Electric Rückfahrk. Panor,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-r%C3%BCckfahrk-panor-kleinostheim/455105906.html
Elektrické,Volvo C40,708672,61850,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Neutraubling / Baterie 69 kWh / Plus Recharge Pure Electric StandHZG Digital,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-pure-electric-standhzg-digital-neutraubling/447796720.html
Elektrické,Volvo C40,725608,62557,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,Paderborn / Baterie 78 kWh / Plus Recharge Twin Motor AWD/ACC/BLIS/Pano,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-plus-recharge-twin-motor-awd-acc-blis-pano-paderborn/452666414.html
Elektrické,Volvo EC40,624231,53000,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Passau / C40 Recharge 69 kWh Single Motor FWD Core Navi,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-69-kwh-single-motor-fwd-core-navi-passau/451172715.html
Elektrické,Volvo C40,627860,41100,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kirchseeon / Baterie 69 kWh / Recharge Core Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-core-pure-electric-2wd-bluetooth-kirchseeon/446116356.html
Elektrické,Volvo C40,723189,67000,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Büdelsdorf / Baterie 69 kWh / Recharge Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-plus-b%C3%BCdelsdorf/457255288.html
Elektrické,Volvo C40,723430,51483,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Münster / Recharge Plus PANO|CAM|LED|WÄRMEPUMPE|el.HEC,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-plus-pano-cam-led-w%C3%A4rmepumpe-el-hec-m%C3%BCnster/455016700.html
Elektrické,Volvo C40,695606,31500,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Kirchseeon / Baterie 69 kWh / Recharge Plus Pure Electric 2WD Bluetooth,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-plus-pure-electric-2wd-bluetooth-kirchseeon/446861945.html
Elektrické,Volvo C40,749803,30464,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Berlin / Recharge Pure Electric 2WD Plus ACC BLIS AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-pure-electric-2wd-plus-acc-blis-ahk-berlin/456885990.html
Elektrické,Volvo C40,749803,45894,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,"Friedberg / Recharge Pure Electric AHK RFK PANO LED 19""",,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-pure-electric-ahk-rfk-pano-led-19-friedberg/455347347.html
Elektrické,Volvo C40,749077,38160,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Northeim / Baterie 69 kWh / Recharge Pure Electric Plus SE LM 20 '' AHK,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-pure-electric-plus-se-lm-20-ahk-northeim/458565274.html
Elektrické,Volvo C40,693913,64725,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Bremen / Arsten / Baterie 69 kWh / Recharge Pure Navi LED Pano Kamera,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-pure-navi-led-pano-kamera-bremen-arsten/458862854.html
Elektrické,Volvo C40,676734,33022,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Stuttgart / Recharge Single Motor Core,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-core-stuttgart/453016736.html
Elektrické,Volvo C40,640926,90100,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Bremen / Baterie 69 kWh / Recharge Single Motor Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-plus-bremen/458865215.html
Elektrické,Volvo C40,604633,88653,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Bremen / Baterie 69 kWh / Recharge Single Motor Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-plus-bremen/458876906.html
Elektrické,Volvo C40,695582,22694,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,München / Recharge Single Motor Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-plus-m%C3%BCnchen/456855982.html
Elektrické,Volvo C40,711333,46286,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Dresden / Recharge Single Motor Plus PANO * STDHZ,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-plus-pano-stdhz-dresden/459430100.html
Elektrické,Volvo C40,701171,41089,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Schwabach / Recharge Single Motor Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-motor-plus-schwabach/451747078.html
Elektrické,Volvo C40,676250,83450,2023,Elektro,,,,170,,,,,Ne,SUV,,,,,,Ahrensburg / Baterie 69 kWh / Recharge Single Plus AHK SHZ KAM,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-plus-ahk-shz-kam-ahrensburg/455682291.html
Elektrické,Volvo C40,662943,32000,2022,Elektro,,,,170,,,,,Ne,SUV,,,,,,Münster / Recharge Single Plus PANO|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-single-plus-pano-m%C3%BCnster/447334502.html
Elektrické,Volvo C40,685928,48280,2022,Elektro,,,,300,,,,,Ne,SUV,,,,,,Steinbach-Hallenberg OT Herges-Hallenberg / Recharge Twin Electric Plus ACC|Pano|Keyless,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-electric-plus-acc-pano-keyless-steinbach-hallenberg-ot-herges-hallenberg/457902884.html
Elektrické,Volvo C40,628586,97157,2022,Elektro,,,,300,,,,,Ano,SUV,,,,,,Darmstadt / Baterie 78 kWh / Recharge Twin Motor AWD NAVI|SHZG|R-CAM|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-motor-awd-navi-shzg-r-cam-darmstadt/446654534.html
Elektrické,Volvo C40,689291,62339,2023,Elektro,,,,300,,,,,Ne,SUV,,,,,,München / Recharge Twin Motor Plus,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-motor-plus-m%C3%BCnchen/458546110.html
Elektrické,Volvo C40,737948,23379,2022,Elektro,,,,300,,,,,Ne,SUV,,,,,,Münster / Recharge Twin Plus CAM|LED|GOOGLE|WÄRMEPUMPE,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-plus-cam-led-google-w%C3%A4rmepumpe-m%C3%BCnster/441822704.html
Elektrické,Volvo C40,745206,35000,2022,Elektro,,,,300,,,,,Ne,SUV,,,,,,Münster / Recharge Twin Plus PANO|CONNECT|STANDH|LED|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-plus-pano-connect-standh-led-m%C3%BCnster/445063766.html
Elektrické,Volvo C40,723430,29245,2022,Elektro,,,,300,,,,,Ne,SUV,,,,,,Hamm / Recharge Twin Plus Pano.-Dach/Standheizung,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-plus-pano-dach-standheizung-hamm/459027355.html
Elektrické,Volvo C40,719801,59000,2022,Elektro,,,,300,,,,,Ne,SUV,,,,,,Münster / Recharge Twin Plus PANO|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-twin-plus-pano-m%C3%BCnster/452711924.html
Elektrické,Volvo C40,723430,39587,2022,Elektro,,,,175,,,,,Ne,SUV,,,,,,Münster / Recharge Ultimate PANO|,,Německo,Mobile.de,https://suchen.mobile.de/auto-inserat/volvo-c40-recharge-ultimate-pano-m%C3%BCnster/448592797.html
